Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Cap
6/27/2017,192.699997,193.5,186,187.649994,180.001251,1005251,DLF,Large_Cap
6/28/2017,186.350006,192.800003,183.899994,190.600006,182.831024,1204878,DLF,Large_Cap
6/29/2017,192.399994,195.149994,190.899994,194.100006,186.188339,944051,DLF,Large_Cap
6/30/2017,191.050003,192.5,188.149994,190.699997,182.926941,962578,DLF,Large_Cap
7/1/2017,191.050003,192.5,188.149994,190.699997,182.926941,962578,DLF,Large_Cap
7/2/2017,191.050003,192.5,188.149994,190.699997,182.926941,962578,DLF,Large_Cap
7/3/2017,191.699997,195.199997,190.300003,194.350006,186.428177,662923,DLF,Large_Cap
7/4/2017,195.800003,196.899994,192.800003,195.149994,187.195541,1052190,DLF,Large_Cap
7/5/2017,195.149994,198,194.649994,197.399994,189.353851,868542,DLF,Large_Cap
7/6/2017,197.949997,203.800003,197.5,201.149994,192.950974,1359369,DLF,Large_Cap
7/7/2017,198.899994,204,198.899994,202.699997,194.437805,667890,DLF,Large_Cap
7/8/2017,198.899994,204,198.899994,202.699997,194.437805,667890,DLF,Large_Cap
7/9/2017,198.899994,204,198.899994,202.699997,194.437805,667890,DLF,Large_Cap
7/10/2017,202,206.350006,202,203.350006,195.06134,1455678,DLF,Large_Cap
7/11/2017,203.300003,204.600006,198.100006,198.899994,190.792709,912883,DLF,Large_Cap
7/12/2017,199.199997,201.699997,198.5,200.649994,192.471375,524946,DLF,Large_Cap
7/13/2017,202,202.800003,199,200.199997,192.039719,481472,DLF,Large_Cap
7/14/2017,199.899994,203.449997,199.199997,201.350006,193.142838,620425,DLF,Large_Cap
7/15/2017,199.899994,203.449997,199.199997,201.350006,193.142838,620425,DLF,Large_Cap
7/16/2017,199.899994,203.449997,199.199997,201.350006,193.142838,620425,DLF,Large_Cap
7/17/2017,203.300003,205.100006,201.399994,203.899994,195.588882,502909,DLF,Large_Cap
7/18/2017,203.75,205.300003,198.899994,200.050003,191.895813,572190,DLF,Large_Cap
7/19/2017,200,203.5,200,202.199997,193.958176,415099,DLF,Large_Cap
7/20/2017,202.899994,207.050003,202.100006,203,194.725586,1388027,DLF,Large_Cap
7/21/2017,203,204.050003,193.800003,196.449997,188.442581,1280910,DLF,Large_Cap
7/22/2017,203,204.050003,193.800003,196.449997,188.442581,1280910,DLF,Large_Cap
7/23/2017,203,204.050003,193.800003,196.449997,188.442581,1280910,DLF,Large_Cap
7/24/2017,196.300003,198.300003,193,194.25,186.33223,534606,DLF,Large_Cap
7/25/2017,194.25,196.300003,193.050003,194.350006,186.428177,455857,DLF,Large_Cap
7/26/2017,195.300003,197.850006,195,195.550003,187.579254,456361,DLF,Large_Cap
7/27/2017,195.550003,198,190.25,195.699997,187.723129,918101,DLF,Large_Cap
7/28/2017,195.300003,195.399994,190.300003,191.5,183.694336,569292,DLF,Large_Cap
7/29/2017,195.300003,195.399994,190.300003,191.5,183.694336,569292,DLF,Large_Cap
7/30/2017,195.300003,195.399994,190.300003,191.5,183.694336,569292,DLF,Large_Cap
7/31/2017,192.300003,194.75,190,193.399994,185.516876,3046660,DLF,Large_Cap
8/1/2017,194.600006,195.649994,192.350006,193.5,185.612823,754679,DLF,Large_Cap
8/2/2017,194,195.399994,191,193.050003,185.181152,696030,DLF,Large_Cap
8/3/2017,193,196.149994,189,190.199997,182.447296,863771,DLF,Large_Cap
8/4/2017,189.25,191.600006,187.699997,189.949997,182.20752,686714,DLF,Large_Cap
8/5/2017,189.25,191.600006,187.699997,189.949997,182.20752,686714,DLF,Large_Cap
8/6/2017,189.25,191.600006,187.699997,189.949997,182.20752,686714,DLF,Large_Cap
8/7/2017,191.399994,193.350006,190.149994,191.449997,183.646362,542360,DLF,Large_Cap
8/8/2017,192,192.699997,176.75,178.5,171.224213,1513475,DLF,Large_Cap
8/9/2017,176,182.800003,172.649994,178.649994,171.368118,1465260,DLF,Large_Cap
8/10/2017,177.449997,180,156.199997,164.350006,157.650986,1591625,DLF,Large_Cap
8/11/2017,162.699997,165.899994,153.100006,155.399994,149.065796,1547039,DLF,Large_Cap
8/12/2017,162.699997,165.899994,153.100006,155.399994,149.065796,1547039,DLF,Large_Cap
8/13/2017,162.699997,165.899994,153.100006,155.399994,149.065796,1547039,DLF,Large_Cap
8/14/2017,160,184.199997,160,181.050003,173.670258,2908570,DLF,Large_Cap
8/15/2017,160,184.199997,160,181.050003,173.670258,2908570,DLF,Large_Cap
8/16/2017,181.75,183.100006,174.350006,180.649994,173.28656,1256062,DLF,Large_Cap
8/17/2017,181,189.300003,179.850006,185.149994,177.603134,1912709,DLF,Large_Cap
8/18/2017,182.5,185.149994,178.600006,183.449997,175.972443,1084224,DLF,Large_Cap
8/19/2017,182.5,185.149994,178.600006,183.449997,175.972443,1084224,DLF,Large_Cap
8/20/2017,182.5,185.149994,178.600006,183.449997,175.972443,1084224,DLF,Large_Cap
8/21/2017,183,184.899994,179.350006,180.550003,173.190674,983117,DLF,Large_Cap
8/22/2017,181.5,183.949997,169.199997,175.300003,168.154648,1559983,DLF,Large_Cap
8/23/2017,182,189,179.199997,186,178.418518,2017557,DLF,Large_Cap
8/24/2017,185.899994,188.949997,184.300003,186.550003,178.946091,953269,DLF,Large_Cap
8/25/2017,185.899994,188.949997,184.300003,186.550003,178.946091,953269,DLF,Large_Cap
8/26/2017,185.899994,188.949997,184.300003,186.550003,178.946091,953269,DLF,Large_Cap
8/27/2017,185.899994,188.949997,184.300003,186.550003,178.946091,953269,DLF,Large_Cap
8/28/2017,190.350006,192.449997,177.399994,179.75,172.423264,2551047,DLF,Large_Cap
8/29/2017,179.399994,185.5,176.399994,182,174.581558,1736898,DLF,Large_Cap
8/30/2017,183.699997,186,181.899994,182.899994,175.44487,717439,DLF,Large_Cap
8/31/2017,182,186.5,179.800003,185.050003,177.507233,881134,DLF,Large_Cap
9/1/2017,185.5,193.899994,184.5,192,184.17395,1718133,DLF,Large_Cap
9/2/2017,185.5,193.899994,184.5,192,184.17395,1718133,DLF,Large_Cap
9/3/2017,185.5,193.899994,184.5,192,184.17395,1718133,DLF,Large_Cap
9/4/2017,190.5,191.399994,182.649994,188.050003,180.384964,996112,DLF,Large_Cap
9/5/2017,189,191.800003,187.300003,191.149994,183.358597,593162,DLF,Large_Cap
9/6/2017,187.149994,194.199997,187.149994,192.449997,184.605606,975907,DLF,Large_Cap
9/7/2017,194,195.649994,192.350006,193.199997,185.325027,523305,DLF,Large_Cap
9/8/2017,194,194.5,188.850006,191.75,183.934143,465269,DLF,Large_Cap
9/9/2017,194,194.5,188.850006,191.75,183.934143,465269,DLF,Large_Cap
9/10/2017,194,194.5,188.850006,191.75,183.934143,465269,DLF,Large_Cap
9/11/2017,190.5,194.300003,190.5,192.899994,185.037262,357733,DLF,Large_Cap
9/12/2017,192.550003,198.399994,192.550003,196.5,188.490524,828615,DLF,Large_Cap
9/13/2017,196.800003,197.600006,192.100006,192.899994,185.037262,564649,DLF,Large_Cap
9/14/2017,193.899994,195.949997,191.600006,193.600006,185.708725,648501,DLF,Large_Cap
9/15/2017,192,193.399994,190.550003,191.899994,184.078003,515378,DLF,Large_Cap
9/16/2017,192,193.399994,190.550003,191.899994,184.078003,515378,DLF,Large_Cap
9/17/2017,192,193.399994,190.550003,191.899994,184.078003,515378,DLF,Large_Cap
9/18/2017,192,195.300003,192,194,186.092422,252628,DLF,Large_Cap
9/19/2017,194.100006,196,189.649994,190.949997,185.074753,592421,DLF,Large_Cap
9/20/2017,192.199997,192.199997,188.899994,190,184.153961,315596,DLF,Large_Cap
9/21/2017,190,190.850006,183.399994,184.949997,179.259354,653348,DLF,Large_Cap
9/22/2017,181.899994,182.800003,172,173.5,168.161652,1158407,DLF,Large_Cap
9/23/2017,181.899994,182.800003,172,173.5,168.161652,1158407,DLF,Large_Cap
9/24/2017,181.899994,182.800003,172,173.5,168.161652,1158407,DLF,Large_Cap
9/25/2017,173.5,174.100006,164.350006,166.949997,161.813187,1406822,DLF,Large_Cap
9/26/2017,168.300003,172,166.449997,169.600006,164.381653,1135721,DLF,Large_Cap
9/27/2017,170.100006,171.800003,159.149994,160.300003,155.367813,1050549,DLF,Large_Cap
9/28/2017,160.800003,163.449997,158.399994,161.949997,156.96701,1156007,DLF,Large_Cap
9/29/2017,163.050003,168.899994,163,164,158.953949,704198,DLF,Large_Cap
9/30/2017,163.050003,168.899994,163,164,158.953949,704198,DLF,Large_Cap
10/1/2017,163.050003,168.899994,163,164,158.953949,704198,DLF,Large_Cap
10/2/2017,163.050003,168.899994,163,164,158.953949,704198,DLF,Large_Cap
10/3/2017,167.899994,171,166.050003,167.600006,162.443192,1075834,DLF,Large_Cap
10/4/2017,168.050003,168.800003,166,166.600006,161.473953,475384,DLF,Large_Cap
10/5/2017,166.600006,171.699997,166.100006,170.899994,165.641647,910582,DLF,Large_Cap
10/6/2017,170,174.25,170,171.449997,166.174728,427044,DLF,Large_Cap
10/7/2017,170,174.25,170,171.449997,166.174728,427044,DLF,Large_Cap
10/8/2017,170,174.25,170,171.449997,166.174728,427044,DLF,Large_Cap
10/9/2017,171.5,174.75,168.350006,173.050003,167.725479,705655,DLF,Large_Cap
10/10/2017,173,173.5,171.399994,172.149994,166.85318,402072,DLF,Large_Cap
10/11/2017,172.399994,175.75,169,170.399994,165.157028,631957,DLF,Large_Cap
10/12/2017,171,173.5,169.449997,172.75,167.434723,392425,DLF,Large_Cap
10/13/2017,173.75,175.25,171.949997,172.949997,167.628555,384566,DLF,Large_Cap
10/14/2017,173.75,175.25,171.949997,172.949997,167.628555,384566,DLF,Large_Cap
10/15/2017,173.75,175.25,171.949997,172.949997,167.628555,384566,DLF,Large_Cap
10/16/2017,172.949997,174.649994,171,172.949997,167.628555,313256,DLF,Large_Cap
10/17/2017,172.300003,179.5,172.300003,178.850006,173.347061,1255184,DLF,Large_Cap
10/18/2017,180,181.199997,177,178.199997,172.717041,606044,DLF,Large_Cap
10/19/2017,179,179,174.050003,175.600006,170.197037,123017,DLF,Large_Cap
10/20/2017,179,179,174.050003,175.600006,170.197037,123017,DLF,Large_Cap
10/21/2017,179,179,174.050003,175.600006,170.197037,123017,DLF,Large_Cap
10/22/2017,179,179,174.050003,175.600006,170.197037,123017,DLF,Large_Cap
10/23/2017,175,180.199997,174.5,179.100006,173.589355,521792,DLF,Large_Cap
10/24/2017,180,182.199997,177.800003,178.5,173.007782,504347,DLF,Large_Cap
10/25/2017,181,183,177,181.850006,176.254745,570752,DLF,Large_Cap
10/26/2017,181.850006,184.399994,180.300003,182.199997,176.593948,700546,DLF,Large_Cap
10/27/2017,183.550003,187.399994,182.25,184.350006,178.677811,2070374,DLF,Large_Cap
10/28/2017,183.550003,187.399994,182.25,184.350006,178.677811,2070374,DLF,Large_Cap
10/29/2017,183.550003,187.399994,182.25,184.350006,178.677811,2070374,DLF,Large_Cap
10/30/2017,185,189.350006,183.850006,187.75,181.973175,867924,DLF,Large_Cap
10/31/2017,188.899994,202.300003,186.399994,201.149994,194.960876,1975780,DLF,Large_Cap
11/1/2017,203.899994,211.949997,201.25,208.550003,202.133209,2829166,DLF,Large_Cap
11/2/2017,209.5,209.600006,204.800003,208,201.600128,574000,DLF,Large_Cap
11/3/2017,209,216,209,213.449997,206.882416,1848806,DLF,Large_Cap
11/4/2017,209,216,209,213.449997,206.882416,1848806,DLF,Large_Cap
11/5/2017,209,216,209,213.449997,206.882416,1848806,DLF,Large_Cap
11/6/2017,217.399994,217.800003,213.199997,215.399994,208.772446,837465,DLF,Large_Cap
11/7/2017,215.899994,216.949997,207.199997,208.350006,201.939377,597690,DLF,Large_Cap
11/8/2017,208,214.949997,208,213.5,206.930893,656893,DLF,Large_Cap
11/9/2017,215,217.300003,209.300003,211.850006,205.33168,580123,DLF,Large_Cap
11/10/2017,210,211.75,205.199997,207.899994,201.503204,632017,DLF,Large_Cap
11/11/2017,210,211.75,205.199997,207.899994,201.503204,632017,DLF,Large_Cap
11/12/2017,210,211.75,205.199997,207.899994,201.503204,632017,DLF,Large_Cap
11/13/2017,195,207.550003,194.199997,202.350006,196.123978,2448460,DLF,Large_Cap
11/14/2017,203,207.699997,201.149994,205.949997,199.613205,921984,DLF,Large_Cap
11/15/2017,205.350006,209.350006,200.449997,203.550003,197.287048,649089,DLF,Large_Cap
11/16/2017,204.050003,210,201.550003,208.899994,202.472427,868314,DLF,Large_Cap
11/17/2017,212,225.949997,211.199997,223.899994,217.010895,2235211,DLF,Large_Cap
11/18/2017,212,225.949997,211.199997,223.899994,217.010895,2235211,DLF,Large_Cap
11/19/2017,212,225.949997,211.199997,223.899994,217.010895,2235211,DLF,Large_Cap
11/20/2017,223.449997,229.800003,222.850006,227.75,220.742447,1404814,DLF,Large_Cap
11/21/2017,227.050003,228.100006,220.199997,222.600006,215.750916,821111,DLF,Large_Cap
11/22/2017,222.050003,225,218.600006,219.899994,213.134003,626620,DLF,Large_Cap
11/23/2017,220,224.649994,218.600006,222.800003,215.944763,786706,DLF,Large_Cap
11/24/2017,224,229.949997,221.600006,228.699997,221.663239,905469,DLF,Large_Cap
11/25/2017,224,229.949997,221.600006,228.699997,221.663239,905469,DLF,Large_Cap
11/26/2017,224,229.949997,221.600006,228.699997,221.663239,905469,DLF,Large_Cap
11/27/2017,229.899994,234.5,226.949997,233.600006,226.412445,1076019,DLF,Large_Cap
11/28/2017,232.050003,233.850006,228.100006,230.199997,223.117081,1073698,DLF,Large_Cap
11/29/2017,231.5,231.75,226.699997,229.300003,222.244751,536863,DLF,Large_Cap
11/30/2017,228,234.5,227.5,233.100006,225.927841,688046,DLF,Large_Cap
12/1/2017,235.199997,237.300003,221.100006,226.399994,219.433975,841326,DLF,Large_Cap
12/2/2017,235.199997,237.300003,221.100006,226.399994,219.433975,841326,DLF,Large_Cap
12/3/2017,235.199997,237.300003,221.100006,226.399994,219.433975,841326,DLF,Large_Cap
12/4/2017,228.5,232.699997,224,228.699997,221.663239,989000,DLF,Large_Cap
12/5/2017,229,231.949997,227.649994,230.300003,223.213989,661264,DLF,Large_Cap
12/6/2017,230,235,228,231,223.892456,637000,DLF,Large_Cap
12/7/2017,232.050003,240.149994,231.399994,239.399994,232.033997,979636,DLF,Large_Cap
12/8/2017,239.5,241.699997,237.699997,238.449997,231.11322,791746,DLF,Large_Cap
12/9/2017,239.5,241.699997,237.699997,238.449997,231.11322,791746,DLF,Large_Cap
12/10/2017,239.5,241.699997,237.699997,238.449997,231.11322,791746,DLF,Large_Cap
12/11/2017,239.800003,242.199997,237.5,239.550003,232.179398,513134,DLF,Large_Cap
12/12/2017,239.550003,239.550003,232.600006,233.899994,226.703232,346992,DLF,Large_Cap
12/13/2017,234,236.199997,226,227.75,220.742447,648997,DLF,Large_Cap
12/14/2017,229,230.5,223,227.649994,220.645538,393140,DLF,Large_Cap
12/15/2017,230,233.949997,230,231.850006,224.716309,264987,DLF,Large_Cap
12/16/2017,230,233.949997,230,231.850006,224.716309,264987,DLF,Large_Cap
12/17/2017,230,233.949997,230,231.850006,224.716309,264987,DLF,Large_Cap
12/18/2017,229.899994,235.899994,220.899994,231.800003,224.667831,897774,DLF,Large_Cap
12/19/2017,232,234.899994,230.699997,234.100006,226.897079,629699,DLF,Large_Cap
12/20/2017,233.899994,248.899994,233.100006,245.149994,237.607086,1452802,DLF,Large_Cap
12/21/2017,245.149994,247.800003,242.850006,243.5,236.007858,595035,DLF,Large_Cap
12/22/2017,245,247.399994,243.699997,245.149994,237.607086,623418,DLF,Large_Cap
12/23/2017,245,247.399994,243.699997,245.149994,237.607086,623418,DLF,Large_Cap
12/24/2017,245,247.399994,243.699997,245.149994,237.607086,623418,DLF,Large_Cap
12/25/2017,245,247.399994,243.699997,245.149994,237.607086,623418,DLF,Large_Cap
12/26/2017,246,255.899994,245.100006,253.949997,246.136307,1582007,DLF,Large_Cap
12/27/2017,253.899994,256.100006,240.399994,248.199997,240.563232,1017888,DLF,Large_Cap
12/28/2017,248.600006,266.850006,248,263.799988,255.683228,1264670,DLF,Large_Cap
12/29/2017,265.049988,266.100006,257,259.350006,251.370163,1241490,DLF,Large_Cap
12/30/2017,265.049988,266.100006,257,259.350006,251.370163,1241490,DLF,Large_Cap
12/31/2017,265.049988,266.100006,257,259.350006,251.370163,1241490,DLF,Large_Cap
1/1/2018,260,262.350006,255.449997,256.700012,248.801712,431511,DLF,Large_Cap
1/2/2018,258,259.200012,251.300003,254,246.184784,472994,DLF,Large_Cap
1/3/2018,254.100006,261.799988,254.100006,258.200012,250.255554,497152,DLF,Large_Cap
1/4/2018,259.950012,260,255.800003,257.649994,249.722473,293392,DLF,Large_Cap
1/5/2018,258.200012,265,258.100006,259.850006,251.854782,640074,DLF,Large_Cap
1/6/2018,258.200012,265,258.100006,259.850006,251.854782,640074,DLF,Large_Cap
1/7/2018,258.200012,265,258.100006,259.850006,251.854782,640074,DLF,Large_Cap
1/8/2018,260,262.649994,258.450012,260.299988,252.290909,443290,DLF,Large_Cap
1/9/2018,260,271.700012,258.25,269.899994,261.595551,1303728,DLF,Large_Cap
1/10/2018,270.5,272.200012,265.75,269.200012,260.917145,1112695,DLF,Large_Cap
1/11/2018,271,273.950012,267.450012,270.549988,262.225525,694472,DLF,Large_Cap
1/12/2018,271.850006,271.850006,262.5,268.200012,259.947906,430658,DLF,Large_Cap
1/13/2018,271.850006,271.850006,262.5,268.200012,259.947906,430658,DLF,Large_Cap
1/14/2018,271.850006,271.850006,262.5,268.200012,259.947906,430658,DLF,Large_Cap
1/15/2018,268.200012,271.399994,265.850006,267.100006,258.881714,303540,DLF,Large_Cap
1/16/2018,267.100006,268.200012,256,257.299988,249.383224,575444,DLF,Large_Cap
1/17/2018,256.149994,264,249.850006,262.399994,254.326294,539549,DLF,Large_Cap
1/18/2018,262.5,264.899994,246.100006,250.149994,242.453232,668602,DLF,Large_Cap
1/19/2018,249.850006,252.5,245.550003,249.300003,241.629379,551276,DLF,Large_Cap
1/20/2018,249.850006,252.5,245.550003,249.300003,241.629379,551276,DLF,Large_Cap
1/21/2018,249.850006,252.5,245.550003,249.300003,241.629379,551276,DLF,Large_Cap
1/22/2018,250,253.300003,245.699997,251.550003,243.810165,523980,DLF,Large_Cap
1/23/2018,251.550003,262.049988,250.699997,259.5,251.515549,859321,DLF,Large_Cap
1/24/2018,259.299988,265.5,255.300003,258.950012,250.982498,692457,DLF,Large_Cap
1/25/2018,258.5,261.25,252.449997,253.399994,245.603226,465141,DLF,Large_Cap
1/26/2018,258.5,261.25,252.449997,253.399994,245.603226,465141,DLF,Large_Cap
1/27/2018,258.5,261.25,252.449997,253.399994,245.603226,465141,DLF,Large_Cap
1/28/2018,258.5,261.25,252.449997,253.399994,245.603226,465141,DLF,Large_Cap
1/29/2018,253.5,260.25,250.800003,254.199997,246.378632,507551,DLF,Large_Cap
1/30/2018,253.5,256.299988,251.649994,254.100006,246.281723,2548991,DLF,Large_Cap
1/31/2018,251.25,257.5,247.699997,250.199997,242.501709,625218,DLF,Large_Cap
2/1/2018,251,265,237.25,244.75,237.219391,1071304,DLF,Large_Cap
2/2/2018,240.699997,242.25,204.949997,223.149994,216.283981,1354134,DLF,Large_Cap
2/3/2018,240.699997,242.25,204.949997,223.149994,216.283981,1354134,DLF,Large_Cap
2/4/2018,240.699997,242.25,204.949997,223.149994,216.283981,1354134,DLF,Large_Cap
2/5/2018,219,231.350006,205.149994,228,220.984756,860554,DLF,Large_Cap
2/6/2018,216,230,210.949997,224.899994,217.980148,999847,DLF,Large_Cap
2/7/2018,228.800003,232,223.149994,225.199997,218.270905,655458,DLF,Large_Cap
2/8/2018,225.5,233.600006,225.5,229.300003,222.244751,560173,DLF,Large_Cap
2/9/2018,225.100006,232,220,228.949997,221.905533,483968,DLF,Large_Cap
2/10/2018,225.100006,232,220,228.949997,221.905533,483968,DLF,Large_Cap
2/11/2018,225.100006,232,220,228.949997,221.905533,483968,DLF,Large_Cap
2/12/2018,229.199997,237.399994,229.199997,233.699997,226.509384,526505,DLF,Large_Cap
2/13/2018,229.199997,237.399994,229.199997,233.699997,226.509384,526505,DLF,Large_Cap
2/14/2018,239,239,229.75,230.899994,223.795517,621702,DLF,Large_Cap
2/15/2018,233.100006,235.199997,228.050003,231.199997,224.086304,365716,DLF,Large_Cap
2/16/2018,232.899994,234.100006,224.050003,225.199997,218.270905,476217,DLF,Large_Cap
2/17/2018,232.899994,234.100006,224.050003,225.199997,218.270905,476217,DLF,Large_Cap
2/18/2018,232.899994,234.100006,224.050003,225.199997,218.270905,476217,DLF,Large_Cap
2/19/2018,223.050003,225.350006,218.449997,223.5,216.62323,506378,DLF,Large_Cap
2/20/2018,222,227.399994,221.399994,224.649994,217.737839,373145,DLF,Large_Cap
2/21/2018,226.899994,227.100006,218.550003,220.899994,214.10321,540897,DLF,Large_Cap
2/22/2018,218.300003,222,218.199997,220.300003,213.521698,343016,DLF,Large_Cap
2/23/2018,220,225.649994,220,225,218.077072,316029,DLF,Large_Cap
2/24/2018,220,225.649994,220,225,218.077072,316029,DLF,Large_Cap
2/25/2018,220,225.649994,220,225,218.077072,316029,DLF,Large_Cap
2/26/2018,226.550003,230.199997,225.699997,228.149994,221.130127,357848,DLF,Large_Cap
2/27/2018,228.050003,229,221.149994,222.350006,215.508621,256823,DLF,Large_Cap
2/28/2018,221,227.5,219.5,226.350006,219.385544,434555,DLF,Large_Cap
3/1/2018,224.300003,227.899994,223.199997,224.199997,217.301682,324123,DLF,Large_Cap
3/2/2018,224.300003,227.899994,223.199997,224.199997,217.301682,324123,DLF,Large_Cap
3/3/2018,224.300003,227.899994,223.199997,224.199997,217.301682,324123,DLF,Large_Cap
3/4/2018,224.300003,227.899994,223.199997,224.199997,217.301682,324123,DLF,Large_Cap
3/5/2018,223.300003,223.800003,219.600006,222.75,215.896286,234048,DLF,Large_Cap
3/6/2018,223.600006,226.550003,214.050003,216.75,210.080902,489104,DLF,Large_Cap
3/7/2018,215,217.75,212.199997,215.149994,208.530136,515226,DLF,Large_Cap
3/8/2018,214.25,219.75,210,218.449997,211.728592,400291,DLF,Large_Cap
3/9/2018,218.550003,220.050003,210,211.399994,204.895523,364334,DLF,Large_Cap
3/10/2018,218.550003,220.050003,210,211.399994,204.895523,364334,DLF,Large_Cap
3/11/2018,218.550003,220.050003,210,211.399994,204.895523,364334,DLF,Large_Cap
3/12/2018,213,218,210.199997,217.350006,210.662445,340947,DLF,Large_Cap
3/13/2018,215,223.100006,214,219.949997,213.182434,349360,DLF,Large_Cap
3/14/2018,218,222.050003,217.800003,220.800003,214.006302,276895,DLF,Large_Cap
3/15/2018,219,226.899994,219,225.600006,218.6586,395324,DLF,Large_Cap
3/16/2018,225.600006,229.649994,224.699997,226.199997,219.240128,450273,DLF,Large_Cap
3/17/2018,225.600006,229.649994,224.699997,226.199997,219.240128,450273,DLF,Large_Cap
3/18/2018,225.600006,229.649994,224.699997,226.199997,219.240128,450273,DLF,Large_Cap
3/19/2018,226,227,212.300003,214.199997,207.60936,757123,DLF,Large_Cap
3/20/2018,212,217.5,210,215.449997,208.820908,392611,DLF,Large_Cap
3/21/2018,218,221,214.800003,215.949997,209.305511,243845,DLF,Large_Cap
3/22/2018,216,217.399994,212.100006,213.199997,206.640137,242288,DLF,Large_Cap
3/23/2018,209.699997,209.699997,200.899994,203.149994,196.899353,429696,DLF,Large_Cap
3/24/2018,209.699997,209.699997,200.899994,203.149994,196.899353,429696,DLF,Large_Cap
3/25/2018,209.699997,209.699997,200.899994,203.149994,196.899353,429696,DLF,Large_Cap
3/26/2018,203.699997,215,198.699997,209.649994,203.199371,520290,DLF,Large_Cap
3/27/2018,210.199997,211.550003,205.550003,207.100006,201.883377,260266,DLF,Large_Cap
3/28/2018,205,207.649994,201,201.550003,196.473175,296030,DLF,Large_Cap
3/29/2018,205,207.649994,201,201.550003,196.473175,296030,DLF,Large_Cap
3/30/2018,205,207.649994,201,201.550003,196.473175,296030,DLF,Large_Cap
3/31/2018,205,207.649994,201,201.550003,196.473175,296030,DLF,Large_Cap
4/1/2018,205,207.649994,201,201.550003,196.473175,296030,DLF,Large_Cap
4/2/2018,205,205.100006,197.600006,200.899994,195.839554,388405,DLF,Large_Cap
4/3/2018,200.5,205.100006,199.100006,203.399994,198.276566,527283,DLF,Large_Cap
4/4/2018,204.899994,208.149994,198,198.550003,193.548721,699623,DLF,Large_Cap
4/5/2018,203.300003,207.149994,202.449997,206.300003,201.103516,412065,DLF,Large_Cap
4/6/2018,205,206.350006,202.100006,204.399994,199.251389,316640,DLF,Large_Cap
4/7/2018,205,206.350006,202.100006,204.399994,199.251389,316640,DLF,Large_Cap
4/8/2018,205,206.350006,202.100006,204.399994,199.251389,316640,DLF,Large_Cap
4/9/2018,203,207.899994,203,206.050003,200.859818,373776,DLF,Large_Cap
4/10/2018,206.5,213.449997,206.149994,212.75,207.391052,545126,DLF,Large_Cap
4/11/2018,213.5,215.699997,211.25,213.350006,207.975937,605557,DLF,Large_Cap
4/12/2018,213.050003,215.100006,207,209.050003,203.784256,233858,DLF,Large_Cap
4/13/2018,211,212.350006,206,209.899994,204.612839,226713,DLF,Large_Cap
4/14/2018,211,212.350006,206,209.899994,204.612839,226713,DLF,Large_Cap
4/15/2018,211,212.350006,206,209.899994,204.612839,226713,DLF,Large_Cap
4/16/2018,208,214.800003,207.100006,213.949997,208.560837,300038,DLF,Large_Cap
4/17/2018,215.5,217.649994,211.350006,216.699997,211.241562,580186,DLF,Large_Cap
4/18/2018,218,219,211.199997,212.149994,206.806152,415673,DLF,Large_Cap
4/19/2018,214,216.199997,212.699997,214.850006,209.438156,209960,DLF,Large_Cap
4/20/2018,214,214.449997,209,210.850006,205.538925,339378,DLF,Large_Cap
4/21/2018,214,214.449997,209,210.850006,205.538925,339378,DLF,Large_Cap
4/22/2018,214,214.449997,209,210.850006,205.538925,339378,DLF,Large_Cap
4/23/2018,209.5,214.399994,209.449997,211.75,206.416245,309683,DLF,Large_Cap
4/24/2018,210.149994,216.699997,210.149994,215.199997,209.779327,257843,DLF,Large_Cap
4/25/2018,215,224.050003,213.600006,218.899994,213.386124,950984,DLF,Large_Cap
4/26/2018,220.300003,223.100006,212.800003,218.149994,212.655045,459620,DLF,Large_Cap
4/27/2018,217.149994,226,217.149994,222,216.408066,336230,DLF,Large_Cap
4/28/2018,217.149994,226,217.149994,222,216.408066,336230,DLF,Large_Cap
4/29/2018,217.149994,226,217.149994,222,216.408066,336230,DLF,Large_Cap
4/30/2018,226,226,220.949997,222.850006,217.236649,461106,DLF,Large_Cap
5/1/2018,226,226,220.949997,222.850006,217.236649,461106,DLF,Large_Cap
5/2/2018,222.5,223.75,213.449997,215.5,210.071793,309193,DLF,Large_Cap
5/3/2018,211.050003,214.699997,208.300003,213.649994,208.268387,304118,DLF,Large_Cap
5/4/2018,214,216.149994,209.75,211.100006,205.782623,371658,DLF,Large_Cap
5/5/2018,214,216.149994,209.75,211.100006,205.782623,371658,DLF,Large_Cap
5/6/2018,214,216.149994,209.75,211.100006,205.782623,371658,DLF,Large_Cap
5/7/2018,213.800003,217.199997,212.25,215.699997,210.266754,301951,DLF,Large_Cap
5/8/2018,217.600006,224.100006,214.449997,222.399994,216.797974,642334,DLF,Large_Cap
5/9/2018,222.399994,223.699997,220,221.199997,215.628189,244332,DLF,Large_Cap
5/10/2018,223,223.050003,211.600006,212.850006,207.488541,338650,DLF,Large_Cap
5/11/2018,213.5,217.399994,211.5,213.649994,208.268387,179883,DLF,Large_Cap
5/12/2018,213.5,217.399994,211.5,213.649994,208.268387,179883,DLF,Large_Cap
5/13/2018,213.5,217.399994,211.5,213.649994,208.268387,179883,DLF,Large_Cap
5/14/2018,212.100006,214.899994,205.199997,206.949997,201.737152,336460,DLF,Large_Cap
